date,tweet,Subjectivity,Polarity
2023-02-23 23:46:30+00:00,bro ready yet mean country dey look man mi,0.59375,-0.056249999999999994
2023-02-23 23:46:30+00:00,omoh de play anything comes way,0.0,0.0
2023-02-23 23:46:30+00:00,im knight chess cause move l,0.0,0.0
2023-02-23 23:46:30+00:00,thank joy blind eyes,0.43333333333333335,0.15000000000000002
2023-02-23 23:46:29+00:00,live ddg halle,0.5,0.13636363636363635
2023-02-23 23:46:29+00:00,bet code anyone,0.0,0.0
2023-02-23 23:46:29+00:00,come house beat,0.0,0.0
2023-02-23 23:46:29+00:00,apc snake desmond elliot,0.0,0.0
2023-02-23 23:46:29+00:00,xbecbcdbffefecce,0.0,0.0
2023-02-23 23:46:28+00:00,coalition peter obi support group refutes structure collapse,0.0,0.0
2023-02-23 23:46:27+00:00,average guys,0.39999999999999997,-0.15
2023-02-23 23:46:27+00:00,told kenya relevant didnt mention sa nigeria kenya,0.9,0.4
2023-02-23 23:46:27+00:00,lfg cant wait picked,0.0,0.0
2023-02-23 23:46:27+00:00,wow wow,1.0,0.1
2023-02-23 23:46:27+00:00,see useless freedom fighter block dem straight becoz dey cause terrorism se yahoo yahoo,0.30000000000000004,-0.15
2023-02-23 23:46:27+00:00,cry till eternity,0.0,0.0
2023-02-23 23:46:26+00:00,please take note,0.0,0.0
2023-02-23 23:46:26+00:00,pogues,0.0,0.0
2023-02-23 23:46:26+00:00,yall decided tagteam today good music,0.6000000000000001,0.7
2023-02-23 23:46:26+00:00,including ghanaians artistes certainly,0.5714285714285714,0.21428571428571427
2023-02-23 23:46:25+00:00,uncle lola use laugh wake sister,0.1,0.3
2023-02-23 23:46:25+00:00,last two elections ajimobi nd makinde result oke ogun fact check oga dey come dey cap,0.06666666666666667,0.0
2023-02-23 23:46:24+00:00,know many,0.5,0.5
2023-02-23 23:46:24+00:00,like trick always go back spending spending,0.0,0.0
2023-02-23 23:46:24+00:00,ever advices peter obi prmay god infinite mercies guide protect,0.0,0.0
2023-02-23 23:46:24+00:00,let see goes,0.0,0.0
2023-02-23 23:46:24+00:00,hey dude,0.0,0.0
2023-02-23 23:46:23+00:00,love man,0.6,0.5
2023-02-23 23:46:23+00:00,forever,0.0,0.0
2023-02-23 23:46:23+00:00,hope election process free fair transparent electoral commission ensure voter intimidation vote buying form electoral malpractice could compromise integrity electoral process,0.8500000000000001,0.55
2023-02-23 23:46:23+00:00,portharcourt,0.0,0.0
2023-02-23 23:46:23+00:00,watch till end please,0.0,0.0
2023-02-23 23:46:23+00:00,game see play,0.4,-0.4
2023-02-23 23:46:22+00:00,putin prophet,0.0,0.0
2023-02-23 23:46:22+00:00,dot stealer,0.0,0.0
2023-02-23 23:46:21+00:00,problems,0.0,0.0
2023-02-23 23:46:21+00:00,say mature na whatsapp never bring voice note oo go mine back,0.05,0.05
2023-02-23 23:46:21+00:00,say avoid looking sign languages expressed verbally ask cant ask enjoy nice things grateful seeking meaning signs leave confused timeswe different valid opinion,0.7000000000000001,0.15
2023-02-23 23:46:21+00:00,much potter cost chelsea,0.2,0.2
2023-02-23 23:46:21+00:00,cus admin make fan,0.0,0.0
2023-02-23 23:46:20+00:00,god abeg,0.0,0.0
2023-02-23 23:46:19+00:00,lie listen guys,0.0,0.0
2023-02-23 23:46:19+00:00,love must win,0.5,0.65
2023-02-23 23:46:19+00:00,know would feel social experiment try prove wrong ask every mexican mestizo find would feel upset russians immigrated mexico replaced culture demographic guarantee would bet life,0.32222222222222224,-0.15555555555555556
2023-02-23 23:46:19+00:00,well see soon dw,0.0,0.0
2023-02-23 23:46:18+00:00,yes took inspo great micheal jackson outfit video song entirely inspired thriller im copying said interviews music national tv country something know youll never achieve,0.6875,0.4
2023-02-23 23:46:18+00:00,least might stop using throwback smile hold body sunday historical smile set awon aston villa amp nottingham forest,0.15,0.075
2023-02-23 23:46:18+00:00,ha ha stay,0.0,0.0
2023-02-23 23:46:18+00:00,less monolithic state houses assembly,0.06666666666666667,-0.16666666666666666
2023-02-23 23:46:18+00:00,cabinet chelsea,0.0,0.0
2023-02-23 23:46:17+00:00,yes extent also proves shouldnt let anyone stress life considering infinitesimal person compared cosmos,0.0,0.3
2023-02-23 23:46:17+00:00,osun surely produce least votes jagaban,0.6444444444444444,0.1
2023-02-23 23:46:17+00:00,blue aiva show,0.1,0.0
2023-02-23 23:46:17+00:00,tasks sef,0.0,0.0
2023-02-23 23:46:17+00:00,regretting,0.0,0.0
2023-02-23 23:46:17+00:00,congratulations winners advance,0.0,0.0
2023-02-23 23:46:16+00:00,ate snacks,0.0,0.0
2023-02-23 23:46:16+00:00,watch varane came behind celebrate fans pure goosebumps,0.6,-0.09285714285714287
2023-02-23 23:46:16+00:00,werey wan win balon dor sha,0.275,0.30000000000000004
2023-02-23 23:46:16+00:00,xavi giving valverdes vibes midfilders messi suarez attack thats xavi also actually go far like,1.0,0.1
2023-02-23 23:46:16+00:00,interesting considering fact coachs pet got minutes people deserved throwing shade hope jeanie sees throws ham door,0.5,0.5
2023-02-23 23:46:15+00:00,unconsciously waiting tweet since day said amen already,0.0,0.0
2023-02-23 23:46:15+00:00,lmfao better except thiago,0.5,0.5
2023-02-23 23:46:14+00:00,hi sweetheart,0.0,0.0
2023-02-23 23:46:14+00:00,daddy help,0.0,0.0
2023-02-23 23:46:14+00:00,said favour,0.0,0.0
2023-02-23 23:46:14+00:00,sometimes begin imagine mental health brother fluctuate like bad network,0.43333333333333335,-0.3999999999999999
2023-02-23 23:46:14+00:00,king,0.0,0.0
2023-02-23 23:46:13+00:00,still problem,0.0,0.0
2023-02-23 23:46:13+00:00,lots people saying union berlin really one toughest teams list potential opponents id rather face juve sharktar leverkusen sevilla,0.6,0.1
2023-02-23 23:46:13+00:00,growth family friends excos members support groups sincerely thank vote lp richard oo lp ikeja lga,0.5,0.5
2023-02-23 23:46:13+00:00,toliver time soon,0.0,0.0
2023-02-23 23:46:13+00:00,guy,0.0,0.0
2023-02-23 23:46:13+00:00,friend told crazy story friendship banshees inisherin,0.9,-0.6
2023-02-23 23:46:13+00:00,fat,0.0,0.0
2023-02-23 23:46:13+00:00,must remember,0.0,0.0
2023-02-23 23:46:11+00:00,want know whats waste right tweet obviously cause doesnt change fact already tweeted want stay pained sweetheart,0.3452380952380952,0.028571428571428564
2023-02-23 23:46:10+00:00,expect,0.0,0.0
2023-02-23 23:46:10+00:00,happy birthday caseamour,1.0,0.8
2023-02-23 23:46:10+00:00,ei get calm,0.75,0.30000000000000004
2023-02-23 23:46:10+00:00,god glory assured,0.0,0.0
2023-02-23 23:46:10+00:00,lmaooo anger ke tuchel sack like naah yall deserve,0.2,-0.7
2023-02-23 23:46:10+00:00,cant even watch video assume beheading,0.0,0.0
2023-02-23 23:46:10+00:00,real depression stop loving things love,0.6166666666666667,0.43333333333333335
2023-02-23 23:46:09+00:00,serious ones palmeiras,0.6666666666666666,-0.3333333333333333
2023-02-23 23:46:09+00:00,exactly card supporters playing ethic religious sentiments,0.25,0.125
2023-02-23 23:46:09+00:00,serious mr spock level logic nps,0.6666666666666666,-0.3333333333333333
2023-02-23 23:46:09+00:00,na backside sense,0.0,0.0
2023-02-23 23:46:09+00:00,lol today sabi say u dy always rant gain attention ie b like say u b chelsea fan ba na stature brain dy speaking truth gains attention ponder,0.7,0.8
2023-02-23 23:46:09+00:00,still cant believe presidential election one day away weve sacrificed time resources sadly cases friendships may god crown efforts victory tomorrow,1.0,-0.5
2023-02-23 23:46:07+00:00,yes u feel like,0.0,0.0
2023-02-23 23:46:07+00:00,fish,0.0,0.0
2023-02-23 23:46:06+00:00,someone come build storage shelf,0.0,0.0
2023-02-23 23:46:06+00:00,best xbbabfcbfadfadaae,0.3,1.0
2023-02-23 23:46:06+00:00,pray happen family,0.0,0.0
2023-02-23 23:46:06+00:00,desperately avoiding debates,1.0,-0.6
2023-02-23 23:46:06+00:00,dancing unto lord,0.0,0.0
2023-02-23 23:46:05+00:00,people talk free time people free time talk know different,0.7333333333333334,0.26666666666666666
2023-02-23 23:46:05+00:00,interested peaceful country moreover must declare choice advise vote stay calm need brag speak youre voting day,0.5833333333333334,0.26666666666666666
2023-02-23 23:46:05+00:00,like uve crying u havent win trophy last years,0.35555555555555557,0.20000000000000004
2023-02-23 23:46:05+00:00,restless posting well lord nigeria needs may get right time jesus christ name amen,0.5357142857142857,0.2857142857142857
2023-02-23 23:46:05+00:00,tylers birthday cause damn,0.0,0.0
2023-02-23 23:46:05+00:00,really wtf see pushing tweets,1.0,-0.5
2023-02-23 23:46:05+00:00,people wey get family wey love,0.6,0.5
2023-02-23 23:46:05+00:00,let vape peace,0.0,0.0
2023-02-23 23:46:04+00:00,arching eyebrow damon farrah slipped hand may well start make official point kissed cheek kind kiss damon pulled face kissing deeply yeah thats better,0.6,0.3666666666666667
2023-02-23 23:46:04+00:00,done graphics game play damn awful doesnt even compare batman games,0.7,-0.7
2023-02-23 23:46:04+00:00,doubt shed allow private elite jet would mistake one homeless people shes repulsed shes fake republicans pretend support joe rogan remembers,0.6875,-0.25
2023-02-23 23:46:04+00:00,worries boss gonna win believe,0.4,0.8
2023-02-23 23:46:03+00:00,man deserves statue iconic,0.5,0.5
2023-02-23 23:46:03+00:00,approve,0.0,0.0
2023-02-23 23:46:02+00:00,netherrealms new game thats cool guess,0.5015151515151515,0.02878787878787877
2023-02-23 23:46:02+00:00,see dont things without consent people u want fight ask many south eastern want separate people came register pvc interested nigeria wont trying stop voting,0.5,0.375
2023-02-23 23:46:01+00:00,southern kaduna bag,0.0,0.0
2023-02-23 23:46:01+00:00,make snaps hoard dont even know well snaps memories whatever english,0.0,0.0
2023-02-23 23:46:01+00:00,pocket sized bobas,0.0,0.0
2023-02-23 23:46:01+00:00,cant believe,0.0,0.0
2023-02-23 23:46:01+00:00,example sequence left hand right hand values always nn get question didnt follow scheme,0.26785714285714285,0.14285714285714285
2023-02-23 23:46:01+00:00,please share far wide,0.7,0.0
2023-02-23 23:46:00+00:00,someone start career crisis communication,0.0,0.0
2023-02-23 23:46:00+00:00,yet bio leadership etc wonder kind leaders create please remove leadership rubbish bio lack understanding,0.9,0.6
2023-02-23 23:46:00+00:00,come saturday,0.0,0.0
2023-02-23 23:46:00+00:00,bring,0.0,0.0
2023-02-23 23:46:00+00:00,happy birthday boss man keep bossing midfield,1.0,0.8
2023-02-23 23:45:59+00:00,please allow us sleep night,0.0,0.0
2023-02-23 23:45:59+00:00,right,0.5357142857142857,0.2857142857142857
2023-02-23 23:45:59+00:00,wan use email kill,0.15000000000000002,-0.2
2023-02-23 23:45:59+00:00,wonder ooo,0.0,0.0
2023-02-23 23:45:59+00:00,thank ndi igbo together others achievable,0.0,0.0
2023-02-23 23:45:59+00:00,glory glory united,0.0,0.0
2023-02-23 23:45:59+00:00,done,0.0,0.0
2023-02-23 23:45:59+00:00,omfg longer stay ppl keep pullin,0.0,0.0
2023-02-23 23:45:58+00:00,lp life,0.0,0.0
2023-02-23 23:45:58+00:00,enjoying vibing,0.6,0.5
2023-02-23 23:45:58+00:00,id rather take bellingham,0.0,0.0
2023-02-23 23:45:58+00:00,indirectly calling heroes reimburse havent even essence unthinkable post kilokan aye nbe,0.8,-0.05
2023-02-23 23:45:57+00:00,una dy go market una dy price honorable price talk way someone,0.0,0.0
2023-02-23 23:45:57+00:00,olorun today choke like mad dont open tickets tonights get huge self control,0.7999999999999999,-0.07499999999999997
2023-02-23 23:45:57+00:00,tinubu cant win without rigging beneficiaries supporters im sure youre beneficiary one way even na wheel barrow youth empowerment scheme dem dash naira,0.6444444444444444,0.65
2023-02-23 23:45:57+00:00,time season happened please italian folks give glory god almighty man god made possible skills grace,0.5,0.0
2023-02-23 23:45:57+00:00,arrived school gateystg,0.0,0.0
2023-02-23 23:45:57+00:00,maximum respect po,0.0,0.0
2023-02-23 23:45:57+00:00,peanut butter best invention bread,0.3,1.0
2023-02-23 23:45:56+00:00,like every ludacris verse,0.0,0.0
2023-02-23 23:45:56+00:00,mistype phone help obedient word,0.9,0.4
2023-02-23 23:45:56+00:00,dont worry bossyou laugh wake morning grace god boom amen,0.1,0.3
2023-02-23 23:45:56+00:00,war front space peace u even block person tag u winning ticket,0.75,0.5
2023-02-23 23:45:56+00:00,happy fabulous birthday,1.0,0.6000000000000001
2023-02-23 23:45:56+00:00,pardon school,0.0,0.0
2023-02-23 23:45:56+00:00,time going way fast dont think like,0.6,0.2
2023-02-23 23:45:56+00:00,permutation regards north west,0.0,0.0
2023-02-23 23:45:56+00:00,bobo must dealing mental issues,0.2,-0.1
2023-02-23 23:45:56+00:00,europa league top la liga mor ucl trophies gavi pedri dembele didnt play better team st half rashford didnt score balde cooked bruno lewandowski scored tears tears tears,0.3888888888888889,0.2777777777777778
2023-02-23 23:45:55+00:00,guy keeps disgracing wife daily basis,0.0,0.0
2023-02-23 23:45:55+00:00,dave chapellegtgtgt,0.0,0.0
2023-02-23 23:45:54+00:00,godfathertobie,0.0,0.0
2023-02-23 23:45:54+00:00,men opinion way support family financially importantly emotionally,0.65,0.0
2023-02-23 23:45:54+00:00,full effect quickly,0.525,0.3416666666666667
2023-02-23 23:45:54+00:00,stay house madam must visit anyone,0.0,0.0
2023-02-23 23:45:54+00:00,lmao dem go cry blood,1.0,0.6
2023-02-23 23:45:53+00:00,happy birthday champ,1.0,0.8
2023-02-23 23:45:53+00:00,mayor arent cooking us tonight,0.0,0.0
2023-02-23 23:45:53+00:00,time cut nearly carbs,0.4,0.1
2023-02-23 23:45:53+00:00,tell story,0.0,0.0
2023-02-23 23:45:53+00:00,thank happy birthday hero,1.0,0.8
2023-02-23 23:45:53+00:00,said ouch mr darcy said elizabeth wasnt beautiful enough tempt literally beautiful,0.8333333333333334,0.5666666666666667
2023-02-23 23:45:53+00:00,absolutely childish,0.8,-0.2
2023-02-23 23:45:52+00:00,anon suffers refeeding syndrome,0.7,-0.6
2023-02-23 23:45:52+00:00,sick,0.8571428571428571,-0.7142857142857143
2023-02-23 23:45:52+00:00,may god punish southern kaduna leaders collected pdp money sway people falsehood go en masse elect labour party,0.45,0.4
2023-02-23 23:45:51+00:00,lol end time prophet rio,0.7,0.8
2023-02-23 23:45:51+00:00,yes sir agree nigeria shall great asking stay back amp follow us enjoy vote please sir,0.4166666666666667,0.4000000000000001
2023-02-23 23:45:51+00:00,new link video filtrado de cristian onorato viral twitter reddit,0.45454545454545453,0.13636363636363635
2023-02-23 23:45:50+00:00,thing,0.0,0.0
2023-02-23 23:45:50+00:00,criticize much yet still always sacrificing every gamegood one fred,0.2,0.2
2023-02-23 23:45:50+00:00,ten,0.0,0.0
2023-02-23 23:45:50+00:00,common knowledge,0.5,-0.3
2023-02-23 23:45:50+00:00,dn suspend man mad,1.0,-0.625
2023-02-23 23:45:49+00:00,show level deceit amongst anuohia simon ekpa,0.0,0.0
2023-02-23 23:45:49+00:00,good amazing morning,0.75,0.65
2023-02-23 23:45:49+00:00,shallow mind,0.5,-0.3333333333333333
2023-02-23 23:45:49+00:00,pele ooo jesus carpenterno go wake slumberuna mumu never start self say e much,0.2,0.2
2023-02-23 23:45:48+00:00,confidence authority indifferent happens society people rise urge better future society hope near future things may change betterthat hope shaikh zakzaky h,0.2875,0.15
2023-02-23 23:45:48+00:00,mayor para ooo guy wey dey use years house rent stake one ticket nawa oo,0.0,0.0
2023-02-23 23:45:47+00:00,lol supposed help already wild imagination childbirth gon feel like,0.55,0.45
2023-02-23 23:45:47+00:00,guess nigeriancos shits funny fathers land problem nigeria politics office try everything including land people someone wake one day say lagos,1.0,0.25
2023-02-23 23:45:47+00:00,deed done time nigeria hail thee,0.0,0.0
2023-02-23 23:45:47+00:00,handler,0.0,0.0
2023-02-23 23:45:47+00:00,one love,0.6,0.5
2023-02-23 23:45:47+00:00,sure win tonight,0.6444444444444444,0.65
2023-02-23 23:45:47+00:00,tire seun,0.0,0.0
2023-02-23 23:45:46+00:00,lmao yall lost either ways,1.0,0.6
2023-02-23 23:45:46+00:00,happy birthday warrior,1.0,0.8
2023-02-23 23:45:46+00:00,nightmare,0.0,0.0
2023-02-23 23:45:46+00:00,follows back immediately,0.0,0.0
2023-02-23 23:45:46+00:00,ive received line sometimes theyll make feel homely rest assured receive apologetic mail god gonna end well bi idhnillaah,0.0,0.0
2023-02-23 23:45:46+00:00,pains,0.0,0.0
2023-02-23 23:45:45+00:00,lmaooo warra guy,0.0,0.0
2023-02-23 23:45:45+00:00,hall famer,0.0,0.0
2023-02-23 23:45:44+00:00,theyre chubby curvy busty,0.0,0.0
2023-02-23 23:45:44+00:00,u plan present,0.0,0.0
2023-02-23 23:45:44+00:00,funny,1.0,0.25
2023-02-23 23:45:43+00:00,omo wan collect show face woto woto,0.15000000000000002,-0.2
2023-02-23 23:45:43+00:00,karma bitch,0.0,0.0
2023-02-23 23:45:43+00:00,wahala im casemiro today,0.0,0.0
2023-02-23 23:45:43+00:00,asiwaju journey far rallies consultations town hall meetings endless engagements stakeholders power comes god time asiwaju bola ahmed tinubu congratulations us victory grace,0.875,-0.012499999999999997
2023-02-23 23:45:43+00:00,misses jesus,0.0,0.0
2023-02-23 23:45:43+00:00,big man case cement blocks,0.1,0.0
2023-02-23 23:45:43+00:00,god punish,0.0,0.0
2023-02-23 23:45:43+00:00,lol means man utd win every trophy season rip money,0.55,0.8
2023-02-23 23:45:42+00:00,guy activated plan b escape man tells us pray god intervention protection run away possible postelection violence maths mathing,1.0,0.0
2023-02-23 23:45:42+00:00,love,0.6,0.5
2023-02-23 23:45:42+00:00,yen yen yen youre changing mouth today saying united rattled gameweek,0.0,0.0
2023-02-23 23:45:42+00:00,kenny,0.0,0.0
2023-02-23 23:45:41+00:00,help lols,0.0,0.0
2023-02-23 23:45:41+00:00,first statement new owners believe eth would go back,0.2626262626262626,0.12878787878787878
2023-02-23 23:45:41+00:00,aswear,0.0,0.0
2023-02-23 23:45:40+00:00,would immediately token launched project alot offer,0.0,0.0
2023-02-23 23:45:40+00:00,whole week guess wasnt enough,0.45,0.1
2023-02-23 23:45:40+00:00,life,0.0,0.0
2023-02-23 23:45:40+00:00,normally ronaldo fans dey get sense cos sure one,0.7694444444444444,0.325
2023-02-23 23:45:40+00:00,go sleep werey,0.0,0.0
2023-02-23 23:45:40+00:00,wears well tbh,0.0,0.0
2023-02-23 23:45:40+00:00,u cant sleep oga,0.0,0.0
2023-02-23 23:45:40+00:00,serve feremceavos,0.0,0.0
2023-02-23 23:45:39+00:00,europa conference league last,0.06666666666666667,0.0
2023-02-23 23:45:39+00:00,imagine antony knocking europe,0.0,0.0
2023-02-23 23:45:39+00:00,sick crying tired trying yes im smiling inside im dying,0.719047619047619,-0.43809523809523815
2023-02-23 23:45:39+00:00,spiritually boss must chop k codes boss,0.13333333333333333,0.0
2023-02-23 23:45:39+00:00,jennifers diary,0.0,0.0
2023-02-23 23:45:38+00:00,sterling bank customer bank gates atm turned camp convention grounds change slogan osiso,0.0,0.0
2023-02-23 23:45:38+00:00,need shortlet apartment know anyone please kindly make plug,0.9,0.6
2023-02-23 23:45:38+00:00,point point,0.0,0.0
2023-02-23 23:45:36+00:00,niger delta worship songs gets every time,0.0,0.0
2023-02-23 23:45:36+00:00,hes good boy,0.6000000000000001,0.7
2023-02-23 23:45:36+00:00,great,0.75,0.8
2023-02-23 23:45:35+00:00,gtb reds bless,0.0,0.0
2023-02-23 23:45:35+00:00,stop tweaking another teams manager,0.0,0.0
2023-02-23 23:45:35+00:00,heres template others dont know write,0.0,0.0
2023-02-23 23:45:35+00:00,honestly,0.9,0.6
2023-02-23 23:45:34+00:00,guns saves people year violent crime lefties guns dont protect people,1.0,-0.8
2023-02-23 23:45:34+00:00,ur arresting plus goal eyes ball biafra target simon player,0.0,0.0
2023-02-23 23:45:33+00:00,phyna announce world big baby would trend tooo small isi aki rockey trending twitter instablog first phyna apparel sales phyna ook youtube views,0.27777777777777773,0.0
2023-02-23 23:45:33+00:00,top form keep shining superstar,0.5,0.5
2023-02-23 23:45:33+00:00,black,0.43333333333333335,-0.16666666666666666
2023-02-23 23:45:33+00:00,know,0.0,0.0
2023-02-23 23:45:33+00:00,taught mortal lesson election think winning election cluster people shouting twitter,0.75,0.5
2023-02-23 23:45:33+00:00,ears,0.0,0.0
2023-02-23 23:45:33+00:00,dey dere dey play,0.0,0.0
2023-02-23 23:45:32+00:00,lmfao,0.0,0.0
2023-02-23 23:45:32+00:00,currently obsessed watching paternity court midnight people lie ehnnnn anyway whats stories hilarious sips juice,1.0,0.0
2023-02-23 23:45:32+00:00,like ur game money play,0.4,-0.4
2023-02-23 23:45:31+00:00,able listen music kicking ass fr lol,0.6625,0.65
2023-02-23 23:45:31+00:00,ur little friend gt,0.5,-0.1875
2023-02-23 23:45:31+00:00,voting must onboard hrs vote sir,0.0,0.0
2023-02-23 23:45:31+00:00,keyboardist ooo,0.0,0.0
2023-02-23 23:45:30+00:00,day tweeting get david de gea signed shirtour shield favourite player amp think would unreal signed shirt let give go,0.0,0.0
2023-02-23 23:45:30+00:00,u get,0.0,0.0
2023-02-23 23:45:30+00:00,red devils,0.0,0.0
2023-02-23 23:45:29+00:00,love bryann yes homo,0.6,0.5
2023-02-23 23:45:29+00:00,must missed comments tweets regarding,0.0,0.0
2023-02-23 23:45:29+00:00,please please please vote peter obi everything said anambra us lived experienced taking education see photo handed schools back churches also supported plenty,0.45,0.4
2023-02-23 23:45:29+00:00,cry,0.0,0.0
2023-02-23 23:45:29+00:00,omo na wetin make dey support drug baron thug want generation want either god forbid bat thing,0.0,0.0
2023-02-23 23:45:29+00:00,krest meanwhile turn phone atm connect know,0.0,0.0
2023-02-23 23:45:28+00:00,sure energise children perdition,0.8888888888888888,0.5
2023-02-23 23:45:28+00:00,even know wetin one match,0.0,0.0
2023-02-23 23:45:28+00:00,odds ncca dd,0.0,0.0
2023-02-23 23:45:28+00:00,fool,0.0,0.0
2023-02-23 23:45:28+00:00,imagine iphone wey deh receive view sef dey record,0.0,0.0
2023-02-23 23:45:27+00:00,glad enjoyed birthday sunday celebrate lifting trophy,0.85,0.5
2023-02-23 23:45:27+00:00,u dey awake die,0.0,0.0
2023-02-23 23:45:27+00:00,go home already,0.0,0.0
2023-02-23 23:45:26+00:00,firstly xavi never consider fit enough compete europe mediocrity secondly hes bet keep job putting priority liga europe thirdly cares less fans criticisms since laporta alemany making final decisionsxavi ready europe,0.3333333333333333,0.053703703703703705
2023-02-23 23:45:25+00:00,cast vote best thing happen nigeria year god name pray ye come fulfillment,0.3,1.0
2023-02-23 23:45:25+00:00,send,0.0,0.0
2023-02-23 23:45:25+00:00,rejected fr back,0.0,0.0
2023-02-23 23:45:25+00:00,true though goated abeg,0.65,0.35
2023-02-23 23:45:25+00:00,sure youre high,0.7144444444444444,0.33
2023-02-23 23:45:24+00:00,guess yall celebrating bruno unsportsmanlike behavior keep clapping happen ronaldo kicking ball player stupid club years trophy yall clapping games run form,1.0,-0.7999999999999999
2023-02-23 23:45:24+00:00,send video,0.0,0.0
2023-02-23 23:45:24+00:00,fucking chill dude holy christ gross,0.4,-0.3
2023-02-23 23:45:24+00:00,hes getting tattoo humming bird fully erect turns american bald eagle patriot,0.0,0.0
2023-02-23 23:45:24+00:00,course babe,0.0,0.0
2023-02-23 23:45:24+00:00,heart feels warm warm im happy thankful,0.7333333333333334,0.6666666666666666
2023-02-23 23:45:23+00:00,keep trying twist story fit teams win anything significant la liga forcing tv money etc get europe like tonight exposed frauds,0.5583333333333333,0.525
2023-02-23 23:45:23+00:00,gave assist bodied raphinha build second goal,0.0,0.0
2023-02-23 23:45:22+00:00,barcelona europe less like southampton prem im even tired,0.3833333333333333,-0.2833333333333333
2023-02-23 23:45:22+00:00,ask infoformatsimessagemail kind live snapsnapwork gvvenmozellecashappapple paypaypalcash mailwiredchippercarting many save lets work together rates high,0.61,0.34909090909090906
2023-02-23 23:45:22+00:00,wasnt shit isolated himhe man u hope create something really,0.5,0.0
2023-02-23 23:45:22+00:00,sure insane either way,0.9444444444444444,-0.25
2023-02-23 23:45:21+00:00,happiest birthday case,0.0,0.0
2023-02-23 23:45:20+00:00,instead asking keta youre talking rubbish limited screwed mindset tells nothing good come keta poor,0.44761904761904764,0.07619047619047618
2023-02-23 23:45:20+00:00,baby factory produce headless mob theyre bitter resistance good news intellectual discuss ode osi awon social media hyenas,0.39166666666666666,0.2333333333333333
2023-02-23 23:45:20+00:00,aint funny cockroachyou know cant compete,1.0,0.25
2023-02-23 23:45:20+00:00,god forbid il sue something else come jesus name cant even imagine,0.0,0.0
2023-02-23 23:45:20+00:00,fb,0.0,0.0
2023-02-23 23:45:20+00:00,best xbbabfcbfadfadaae,0.3,1.0
2023-02-23 23:45:20+00:00,young lady reveals stopped praying going church young age video written kelechi ofor,0.4,0.1
2023-02-23 23:45:20+00:00,dem know na dem dey,0.0,0.0
2023-02-23 23:45:19+00:00,hours,0.0,0.0
2023-02-23 23:45:19+00:00,exactly seeking attention,0.25,0.25
2023-02-23 23:45:19+00:00,lol doesnt even need afrobeathe always welcome,0.8,0.8
2023-02-23 23:45:19+00:00,congratulations,0.0,0.0
2023-02-23 23:45:19+00:00,hi gabbie concerned hear may know registered complaint regarding transaction ar,0.2,-0.3
2023-02-23 23:45:18+00:00,ahswear,0.0,0.0
2023-02-23 23:45:18+00:00,decades calculate bum,0.0,0.0
2023-02-23 23:45:18+00:00,brilliantor executioner,0.0,0.0
2023-02-23 23:45:18+00:00,happy birthday case,1.0,0.8
2023-02-23 23:45:18+00:00,people different types really matter looks like allegations true people calling ugly gonna help false damn mans never gonna show face,0.6100000000000001,-0.11000000000000001
2023-02-23 23:45:18+00:00,loving club fans,0.95,0.6
2023-02-23 23:45:17+00:00,let goooooo,0.0,0.0
2023-02-23 23:45:17+00:00,exactly somewhere london club giving someone time coach big club,0.175,0.125
2023-02-23 23:45:17+00:00,cold,1.0,-0.6
2023-02-23 23:45:17+00:00,lg oyo pray large turnout make big statement,0.2642857142857143,0.10714285714285714
2023-02-23 23:45:17+00:00,kind woman dey dance like thisone corner,0.9,0.6
2023-02-23 23:45:17+00:00,ourt talkin aint nobody cook damn grill,0.0,0.0
2023-02-23 23:45:16+00:00,one enter,0.0,0.0
2023-02-23 23:45:16+00:00,anfied,0.0,0.0
2023-02-23 23:45:16+00:00,help ask ham ooo,0.0,0.0
2023-02-23 23:45:16+00:00,peep naaails,0.0,0.0
2023-02-23 23:45:15+00:00,united airlines launches investment fund sustainable aviation fuel business traveller,0.0,0.0
2023-02-23 23:45:15+00:00,right smart importantly talk god,0.7261904761904763,0.3
2023-02-23 23:45:14+00:00,need rethink future people asking bright future country say living hopeless society certainly hope hope lie people authority,0.4053571428571428,0.2285714285714286
2023-02-23 23:45:14+00:00,lol u av time reply premier league fans,0.7,0.8
2023-02-23 23:45:14+00:00,didnt used jump cynical pessimism last years hoo boy howdy tell u whut,0.5333333333333333,-0.3
2023-02-23 23:45:14+00:00,lol,0.7,0.8
2023-02-23 23:45:13+00:00,always try jump conclusions information known incident pd fatally shoots man ran away shoplifting pair sunglasses please please please dont let another royal fuckup,0.0,0.0
2023-02-23 23:45:13+00:00,crazy still remember names ringtones liszt airy fave naunce trance elves espionage coconut omo,0.9,-0.6
2023-02-23 23:45:13+00:00,rather klopp lost champions league final one europa league final spent years epl yet someone audacity compare mourinho,0.7000000000000001,-0.03333333333333333
2023-02-23 23:45:13+00:00,old would need good representative international conference,0.26666666666666666,0.26666666666666666
2023-02-23 23:45:13+00:00,handle please,0.0,0.0
2023-02-23 23:45:13+00:00,sign ting r b,0.0,0.0
2023-02-23 23:45:13+00:00,shey nacca dey,0.0,0.0
2023-02-23 23:45:12+00:00,love portuguese guy,0.6,0.5
2023-02-23 23:45:12+00:00,octopus ruth,0.0,0.0
